2000
283	209	0.999594
290	194	0.999933
124	116	0.999773
61	60	0.999902
158	156	0.99954
409	256	0.999769
358	237	0.999634
219	151	0.999654
278	233	0.99979
301	226	0.999843
96	62	0.99976
289	212	0.999561
75	73	0.999901
220	163	0.999759
355	248	0.999808
352	221	0.999538
358	268	0.999999
425	336	0.9997
500	396	0.999843
306	246	0.999566
162	161	0.999531
340	329	0.99993
108	84	0.999812
236	159	0.999696
195	141	0.999598
403	260	0.999595
301	273	0.999767
363	301	0.999657
187	124	0.999592
375	323	0.999627
224	148	0.999989
464	408	0.999714
285	207	0.999764
288	275	0.999584
228	160	0.999703
58	49	0.999851
329	224	0.999952
194	171	0.999865
378	377	0.999739
212	169	0.99997
298	245	0.999937
311	224	0.999587
342	329	0.999953
420	391	0.999701
214	181	0.999977
329	239	0.999982
163	144	0.999955
263	234	0.999693
484	452	0.999733
247	208	0.999581
186	185	0.999621
78	74	0.999792
313	249	0.99959
130	106	0.999735
321	211	0.999963
162	117	0.999641
248	222	0.999744
318	265	0.999801
197	127	0.999731
459	330	0.999987
451	412	0.999942
156	98	0.99983
479	472	0.999693
376	339	0.999709
262	228	0.999549
320	279	0.999531
81	53	0.99954
314	297	0.999969
321	305	0.999805
290	251	0.999753
229	212	0.999854
301	293	0.999617
54	48	0.999806
303	202	0.999755
110	77	0.99987
291	262	0.999764
416	345	0.999814
87	83	0.999981
148	112	0.999804
62	53	0.999674
396	339	0.9999
146	141	0.999839
106	81	0.999564
207	144	0.999838
419	312	0.999964
426	280	0.999885
65	64	0.99979
341	337	0.999735
250	230	0.999612
388	290	0.999822
101	85	0.99967
213	205	0.999669
294	215	0.999597
202	190	0.999877
259	255	0.999592
190	158	0.999945
338	336	0.999712
357	349	0.999561
416	331	0.999618
149	116	0.999912
320	209	0.999553
113	108	0.999931
334	314	0.999579
427	424	0.999595
390	317	0.999872
191	138	0.999643
379	346	0.999846
68	50	0.999834
429	395	0.999801
494	442	0.999763
274	206	0.999918
115	106	0.999851
210	207	0.999725
301	270	0.999734
155	121	0.999536
211	135	0.999786
161	135	0.999531
386	251	0.999664
104	101	0.999715
459	388	0.999874
336	292	0.999957
216	157	0.999917
396	389	0.999886
160	117	0.999905
175	127	0.999802
377	302	0.99994
282	205	0.999571
492	362	0.999714
138	129	0.999581
137	135	0.999673
374	304	0.999882
334	226	0.999733
381	240	0.999865
298	197	0.999756
56	49	0.999599
196	124	0.999644
163	116	0.999622
333	210	0.999923
297	218	0.999828
471	344	0.99975
138	88	0.999929
303	249	0.999634
482	309	0.999612
170	133	0.999824
122	120	0.999931
399	328	0.999638
72	51	0.999658
484	439	0.999982
299	251	0.999643
331	306	0.999556
262	213	0.999669
318	203	0.999633
193	140	0.999709
220	162	0.999787
198	188	0.999989
293	285	0.999749
73	65	0.999835
260	253	0.999593
447	401	0.99985
55	46	0.999773
483	334	0.999827
