829.921
0.00365686
110
1	167	166	0.999969
1	167	166	0.999958
1	167	154	0.999914
1	167	156	0.999894
1	167	158	0.999878
1	167	155	0.999864
1	167	157	0.999858
1	167	161	0.999783
1	167	145	0.99978
1	167	160	0.999775
1	167	163	0.999713
1	167	161	0.999674
1	167	152	0.999652
1	167	144	0.999585
1	167	156	0.999505
1	167	152	0.999488
1	167	145	0.999452
1	167	155	0.999432
1	167	154	0.999418
1	167	147	0.999377
1	167	143	0.999368
0	167	163	0.999363
1	167	148	0.99936
1	167	149	0.999332
1	167	152	0.999324
1	167	152	0.999316
1	167	156	0.999274
1	167	145	0.999263
1	167	153	0.999232
1	167	147	0.999193
0	167	166	0.999163
1	167	156	0.999157
1	167	144	0.999154
1	167	155	0.999087
0	167	162	0.999062
1	167	143	0.999029
0	167	166	0.999023
1	167	154	0.99896
1	167	144	0.998948
1	167	146	0.998935
0	167	165	0.998926
0	167	160	0.998918
0	167	164	0.998915
1	167	147	0.998873
1	167	148	0.998865
1	167	155	0.99879
1	167	145	0.998773
0	167	164	0.998654
1	167	149	0.998654
1	167	150	0.998595
0	167	162	0.99857
0	167	162	0.998545
1	167	149	0.998512
1	167	154	0.998487
1	167	148	0.998476
0	167	159	0.998417
0	167	159	0.998415
0	167	156	0.998376
1	167	145	0.998365
1	167	149	0.998359
0	167	158	0.998356
1	167	147	0.998323
0	167	164	0.998317
0	167	157	0.998273
0	167	157	0.998267
1	167	147	0.998256
1	167	143	0.99824
1	167	151	0.99824
1	167	151	0.99824
1	167	145	0.998237
1	167	152	0.998212
0	167	166	0.998167
1	167	154	0.998098
0	167	166	0.998095
0	167	163	0.998065
0	167	159	0.998023
0	167	158	0.998023
0	167	159	0.997987
0	167	163	0.997926
0	167	157	0.997887
1	167	152	0.997878
1	167	151	0.997865
0	167	159	0.997859
1	167	147	0.997856
0	167	155	0.997834
0	167	166	0.997801
0	167	165	0.997801
1	167	153	0.997792
0	167	155	0.997781
1	167	149	0.997748
0	167	154	0.997745
1	167	152	0.997737
1	167	144	0.997692
1	167	149	0.99769
0	167	166	0.997648
1	167	149	0.997637
1	167	149	0.997629
0	167	154	0.997626
0	167	159	0.997623
1	167	151	0.997465
0	167	166	0.997451
0	167	162	0.997451
1	167	148	0.997409
0	167	160	0.997387
0	167	164	0.997354
1	167	150	0.997329
1	167	145	0.997295
0	167	163	0.997259
1	167	143	0.997248
0	167	161	0.997232
