1738.9
1200.55
0.645367
0.0617663
60
1	159	137	0.999878
1	159	64	0.999757
1	159	73	0.999757
1	159	81	0.999757
1	159	121	0.998744
1	159	108	0.998056
1	159	106	0.997732
1	159	76	0.997409
1	159	137	0.997166
1	159	103	0.995994
1	159	93	0.994864
0	159	149	0.994138
0	159	155	0.994058
1	159	134	0.993977
1	159	113	0.993776
1	159	118	0.99301
1	159	57	0.991803
1	159	69	0.991321
1	159	61	0.990517
1	159	71	0.989875
0	159	155	0.989755
0	159	141	0.988391
0	159	150	0.98755
0	159	153	0.98679
1	159	86	0.984352
0	159	125	0.982717
1	159	76	0.980369
0	159	135	0.979694
1	159	83	0.97882
1	159	72	0.97882
0	159	143	0.978186
0	159	115	0.976798
1	159	100	0.975769
1	159	84	0.975453
0	159	135	0.975216
0	159	146	0.974109
0	159	110	0.973635
1	159	86	0.973596
0	159	129	0.97261
1	159	60	0.972373
0	159	123	0.971782
0	159	122	0.971152
0	159	108	0.970876
1	159	59	0.970797
0	159	133	0.970404
0	159	95	0.970325
0	159	144	0.970246
0	159	143	0.969499
0	159	148	0.968988
1	159	85	0.967536
1	159	82	0.966203
0	159	141	0.965577
1	159	86	0.96409
1	159	80	0.962957
0	159	109	0.962762
1	159	74	0.961319
0	159	133	0.961046
1	159	50	0.960929
1	159	89	0.960851
0	159	125	0.960579
