868.843
26.6761
2.45788
-1.30849e-16
60
0	316	294	0.958639
1	298	161	0.924
1	373	114	0.897571
0	247	187	0.921615
1	309	107	0.895772
1	444	100	0.812134
0	247	161	0.877446
1	413	50	0.809097
0	249	210	0.852129
0	256	144	0.83617
0	87	29	0.924276
0	303	144	0.768605
0	375	113	0.725566
0	428	118	0.672896
0	368	98	0.683343
0	419	263	0.635053
0	273	87	0.722055
0	172	83	0.798655
0	244	57	0.72882
0	461	102	0.585628
1	471	57	0.55568
0	289	192	0.669294
0	164	111	0.741567
0	224	81	0.630036
1	250	10	0.598224
1	375	15	0.480191
0	108	28	0.750093
0	202	44	0.612248
0	266	81	0.525383
0	289	82	0.49906
0	214	94	0.554247
0	106	6	0.713874
0	304	70	0.449204
0	434	100	0.36087
0	142	30	0.626254
0	77	8	0.713808
0	260	21	0.416177
0	364	70	0.33307
0	255	90	0.374582
0	444	96	0.245488
0	121	42	0.525758
0	298	7	0.278575
0	180	33	0.387207
0	390	29	0.204647
0	325	34	0.189635
0	212	5	0.213199
1	321	2	0.141047
0	466	43	0.0945339
0	90	5	0.330376
0	103	25	0.272697
0	399	16	0.0717673
0	482	7	0.0534345
0	157	14	0.140272
0	490	16	0.0436157
0	84	13	0.162733
0	338	13	0.0446407
0	342	3	0.041117
0	351	11	0.031543
0	380	6	0.0167084
0	462	5	0.0111979
