8376.74
0.00372712
150
1	480	232	0.999889
1	417	292	0.999845
1	411	362	0.999735
1	498	295	0.999381
1	478	171	0.99916
1	111	27	0.999757
1	214	176	0.999513
1	350	173	0.999071
1	498	386	0.998541
1	340	239	0.998961
0	368	347	0.998585
0	232	213	0.998828
1	301	100	0.998364
1	453	313	0.997503
1	257	128	0.998474
1	443	379	0.99737
1	293	153	0.998231
1	176	130	0.998784
1	474	333	0.996731
0	318	290	0.997459
0	412	391	0.996709
1	454	227	0.996334
1	192	108	0.998386
1	221	49	0.997989
1	237	150	0.997679
1	308	214	0.996598
1	387	251	0.995651
1	298	229	0.996642
1	231	157	0.997282
1	471	247	0.994286
0	276	247	0.99662
1	436	276	0.994528
1	370	112	0.995232
0	434	361	0.994132
1	317	190	0.99543
1	243	187	0.996444
1	412	143	0.993516
0	319	281	0.994902
1	326	171	0.994726
1	124	58	0.997724
0	451	427	0.990947
1	148	82	0.996819
0	259	226	0.99444
1	228	89	0.9951
1	290	205	0.993516
0	259	203	0.993956
1	300	180	0.992769
1	420	179	0.989786
1	331	73	0.99143
1	395	155	0.989764
1	464	233	0.987992
1	206	105	0.994352
1	476	149	0.986659
0	77	60	0.997724
0	250	223	0.992549
0	376	292	0.988101
1	243	81	0.99211
0	487	469	0.984304
0	494	393	0.983825
0	322	230	0.98937
0	61	48	0.997944
1	427	241	0.985612
1	139	70	0.995232
1	407	156	0.985808
0	471	383	0.983542
0	344	257	0.987882
1	428	244	0.984849
1	273	85	0.990136
1	191	92	0.993054
1	308	120	0.988648
1	233	54	0.991123
0	485	407	0.981412
0	395	295	0.984696
0	350	211	0.986201
0	278	233	0.988998
1	276	95	0.988757
0	220	139	0.990312
1	267	129	0.988123
1	395	96	0.982042
0	216	180	0.990049
0	184	121	0.99143
0	126	79	0.993868
0	57	51	0.997216
1	132	56	0.99356
0	342	230	0.983259
0	265	155	0.986899
1	109	55	0.994484
0	428	328	0.978138
1	260	116	0.985895
1	186	68	0.989698
1	279	135	0.984435
0	297	210	0.983303
0	319	248	0.982085
1	388	171	0.978268
0	377	249	0.978853
0	225	165	0.987249
1	100	39	0.994242
1	127	38	0.992681
1	95	39	0.994484
0	97	93	0.994352
0	342	189	0.978961
0	345	294	0.978268
1	268	66	0.982737
0	319	287	0.978636
1	195	100	0.986681
1	87	33	0.994
1	207	80	0.985742
0	191	143	0.986463
1	190	44	0.986528
0	88	73	0.993692
1	307	151	0.978311
0	129	67	0.990662
0	282	266	0.979503
1	138	50	0.989589
1	179	87	0.986419
1	209	54	0.983607
1	216	71	0.982976
1	230	89	0.981868
0	74	59	0.994088
1	160	62	0.987161
1	175	58	0.985873
0	249	162	0.979589
0	202	144	0.983324
1	214	52	0.981194
0	146	124	0.986746
1	70	26	0.993538
0	122	119	0.98821
0	88	77	0.991123
0	69	67	0.992791
1	151	43	0.983869
0	178	169	0.98076
0	96	62	0.989151
0	189	96	0.978658
0	165	95	0.981216
0	110	66	0.987292
0	88	48	0.989698
1	84	30	0.989611
0	134	103	0.982107
1	140	63	0.980283
0	134	102	0.981021
0	123	59	0.982433
1	135	34	0.980218
0	76	70	0.988057
1	95	43	0.984391
1	104	39	0.981564
0	72	53	0.98679
1	80	20	0.984478
1	65	25	0.985023
0	64	56	0.982433
0	50	46	0.982281
