665.542
0.000228924
70
1	447	332	0.9382
0	182	165	0.937054
0	455	338	0.809784
1	406	92	0.822478
0	436	329	0.775892
0	272	100	0.835399
0	320	203	0.791463
1	199	28	0.856956
1	162	41	0.87831
0	360	98	0.758149
0	491	241	0.687805
0	487	99	0.637694
1	389	45	0.6377
0	119	72	0.826191
0	267	172	0.679071
1	280	5	0.666241
0	191	122	0.721797
0	488	219	0.473484
0	205	42	0.679039
1	177	10	0.676702
0	342	122	0.510046
0	84	16	0.781787
0	125	71	0.701426
0	465	165	0.384884
0	341	80	0.410754
0	110	28	0.676483
0	76	5	0.721383
0	234	82	0.455364
0	345	25	0.354435
0	213	8	0.454739
1	352	1	0.308587
0	129	64	0.524035
0	211	77	0.387161
0	217	54	0.373088
0	112	47	0.527498
0	381	18	0.230064
0	143	22	0.442443
0	277	16	0.289416
0	395	74	0.215773
0	123	21	0.458474
0	450	23	0.173893
0	95	6	0.476536
0	251	33	0.251716
0	470	6	0.125265
0	199	10	0.24503
0	81	11	0.416168
0	413	11	0.121053
0	170	15	0.242601
0	317	29	0.129113
0	305	18	0.132944
0	361	19	0.114277
0	468	26	0.0901664
0	204	16	0.172827
0	59	3	0.392287
0	110	5	0.240358
0	84	18	0.263918
1	437	1	0.0591558
0	62	8	0.299162
0	131	10	0.151716
0	214	10	0.0932361
0	125	7	0.12662
0	107	5	0.128385
0	396	2	0.0284213
0	107	1	0.0935872
0	103	5	0.0849924
0	74	3	0.111122
0	108	8	0.0774178
0	66	3	0.0649095
0	117	3	0.0330305
0	166	2	0.02207
