2528
0.000598772
135
1	411	27	0.982149
1	332	122	0.98368
1	422	210	0.978942
0	203	144	0.980721
1	180	82	0.982642
1	252	116	0.964699
1	199	88	0.970082
1	366	172	0.944145
1	158	29	0.973595
0	110	99	0.980551
0	198	182	0.956511
1	390	85	0.911806
1	412	2	0.903901
1	484	113	0.882367
1	394	17	0.896283
1	141	21	0.950564
1	311	67	0.890786
0	459	218	0.829129
0	375	262	0.843747
1	289	47	0.873218
1	319	10	0.85936
0	389	190	0.829699
0	286	139	0.865941
0	272	96	0.86762
0	167	62	0.910719
0	193	142	0.888024
0	313	233	0.792712
1	260	15	0.818106
0	325	249	0.773975
1	330	30	0.761812
0	439	106	0.702478
0	492	122	0.674519
0	461	288	0.687841
0	262	32	0.789736
0	174	82	0.84905
0	305	73	0.746848
0	189	136	0.823509
0	411	191	0.668102
0	59	32	0.930972
0	100	80	0.861176
1	446	11	0.577388
0	461	161	0.551101
0	76	24	0.88042
0	484	139	0.530981
0	493	124	0.520208
0	411	70	0.560516
0	171	94	0.746488
0	289	17	0.618881
0	376	75	0.549177
0	269	28	0.609249
0	487	14	0.458021
0	355	49	0.532856
0	119	81	0.755445
0	199	52	0.648753
0	347	175	0.509995
1	480	9	0.424128
0	272	112	0.557989
0	75	28	0.815617
1	138	3	0.69989
0	216	41	0.594709
0	198	96	0.598833
0	483	59	0.379515
0	326	72	0.473465
0	487	140	0.373994
0	388	127	0.421208
0	53	43	0.841838
0	120	18	0.699946
0	76	55	0.784931
0	433	60	0.38608
0	167	61	0.609645
0	195	55	0.551182
0	169	33	0.585327
0	417	124	0.351326
0	419	13	0.339116
0	243	46	0.451158
0	138	20	0.581099
0	204	66	0.483636
0	374	94	0.331394
0	322	106	0.360848
0	215	17	0.45693
0	195	53	0.477706
0	82	39	0.673869
0	250	83	0.394688
0	117	55	0.572065
0	459	34	0.251335
0	233	52	0.392089
0	233	15	0.389126
0	209	44	0.41473
0	286	95	0.336473
0	353	44	0.272174
0	51	31	0.654984
0	488	46	0.163761
0	154	27	0.377435
0	293	4	0.237838
0	225	27	0.272904
0	162	42	0.331321
0	360	35	0.181848
0	200	6	0.278156
0	122	18	0.377179
0	94	28	0.436029
0	136	38	0.332543
0	232	7	0.20938
0	438	14	0.118676
0	380	29	0.132488
0	53	23	0.51567
0	374	6	0.129295
0	300	15	0.154304
0	255	37	0.17399
0	52	4	0.496002
0	144	16	0.251753
0	175	20	0.215226
0	114	9	0.278809
0	98	5	0.300184
0	358	25	0.101906
0	280	14	0.121776
0	70	22	0.354042
0	228	6	0.142046
0	403	25	0.0837689
0	489	7	0.0560926
0	78	4	0.255665
0	66	13	0.272444
0	300	20	0.072045
0	65	14	0.247725
0	263	11	0.0584902
0	160	14	0.087528
0	485	13	0.0274445
0	59	8	0.151118
0	116	7	0.0781923
0	181	7	0.0462689
0	141	5	0.0514021
0	337	3	0.0190516
0	99	3	0.0601202
0	87	4	0.0637573
0	155	2	0.0192935
0	101	1	0.0133112
