40
438	347	0.995659
371	298	0.98737
430	355	0.997678
418	354	0.983335
456	310	0.985245
403	353	0.979317
57	42	0.990681
455	378	0.997912
156	133	0.982392
491	452	0.997125
403	378	0.988339
146	133	0.979317
263	197	0.992458
52	46	0.99231
318	285	0.998721
444	334	0.989119
314	211	0.9925
334	251	0.994874
285	263	0.983272
393	339	0.986107
120	97	0.984615
382	267	0.988444
494	453	0.998892
138	98	0.983021
418	350	0.98718
106	98	0.980174
195	159	0.98101
301	277	0.985792
461	443	0.982643
286	239	0.996615
440	294	0.98514
486	354	0.99498
417	398	0.99411
154	116	0.996232
402	360	0.985834
348	333	0.996424
292	268	0.996381
166	148	0.991485
211	195	0.981554
433	400	0.991041
