7307.99
1200.22
0.723931
0.337116
120
1	493	450	0.999907
1	348	293	0.99993
1	457	285	0.999675
1	329	239	0.99935
1	432	203	0.998329
1	410	263	0.998028
1	468	153	0.997704
0	223	210	0.998747
1	288	147	0.998306
1	276	83	0.998376
1	435	231	0.99731
1	338	162	0.997889
1	464	325	0.996338
1	297	93	0.997634
0	432	418	0.9965
1	440	379	0.996314
1	499	293	0.995621
1	424	212	0.996152
1	425	275	0.996083
0	494	426	0.995366
1	462	277	0.995412
1	378	280	0.995389
1	495	132	0.993957
0	228	210	0.997194
1	63	28	0.999164
1	476	128	0.992965
1	470	292	0.992135
0	419	413	0.991606
0	250	203	0.994488
1	359	114	0.991836
1	279	74	0.993519
0	482	415	0.988754
0	338	334	0.991974
0	336	258	0.991767
1	255	107	0.993265
0	476	341	0.98724
1	337	217	0.990754
0	343	268	0.990202
0	248	232	0.992827
1	368	133	0.989099
1	359	207	0.989306
0	477	433	0.985705
0	143	121	0.995412
0	216	146	0.992988
1	252	112	0.99149
1	376	233	0.987125
0	470	324	0.98351
1	421	161	0.985179
0	474	374	0.983053
0	431	397	0.984447
0	357	284	0.986255
1	477	242	0.981457
1	312	111	0.987538
1	377	126	0.984676
0	429	276	0.982414
1	348	115	0.985453
0	322	202	0.986209
0	432	263	0.981365
1	321	91	0.98598
0	208	152	0.990639
1	470	191	0.978385
1	453	199	0.979112
1	406	147	0.981001
1	130	34	0.993773
1	231	123	0.988823
0	335	212	0.983784
0	231	176	0.988685
1	166	50	0.99179
1	178	85	0.991191
0	133	95	0.99338
0	308	226	0.984767
1	441	209	0.97818
1	449	217	0.977612
0	313	243	0.98399
1	339	152	0.982665
0	375	330	0.980409
0	403	385	0.978975
1	350	182	0.981685
1	322	180	0.982506
1	330	158	0.981206
0	254	203	0.985339
1	163	61	0.990478
0	347	287	0.979863
0	197	142	0.988456
0	309	237	0.981776
0	277	169	0.983464
0	367	322	0.97818
1	59	23	0.996407
0	180	126	0.989099
1	131	69	0.991905
1	214	67	0.986552
0	60	37	0.995829
1	276	138	0.980819
0	278	236	0.980181
0	238	201	0.982711
0	231	200	0.983008
1	69	30	0.994627
1	70	37	0.994142
0	90	55	0.992458
0	97	80	0.991767
0	170	113	0.985522
1	81	22	0.992735
0	245	172	0.977408
0	92	78	0.991283
1	212	64	0.980113
0	176	110	0.982711
0	228	169	0.977408
1	150	64	0.984013
0	166	160	0.982049
0	164	157	0.98173
0	150	141	0.982916
0	99	76	0.988112
1	140	52	0.982825
0	168	142	0.97818
1	116	62	0.984584
1	133	55	0.981616
1	68	34	0.989926
0	68	62	0.989099
0	56	47	0.988571
1	84	42	0.980363
