3568.74
1200.46
0.679419
0.0703289
70
1	331	241	0.999519
1	403	182	0.998936
1	293	267	0.998731
1	221	210	0.998902
0	241	235	0.998765
1	162	46	0.998251
1	322	207	0.996299
0	70	62	0.998868
1	424	259	0.992748
1	153	100	0.996983
1	256	125	0.994795
1	174	59	0.996436
0	478	447	0.990059
1	487	282	0.988531
1	410	214	0.987106
1	214	146	0.993157
1	402	274	0.987106
0	458	376	0.984365
1	297	216	0.989413
0	144	135	0.994659
1	483	165	0.981665
1	412	238	0.982812
1	316	118	0.984771
1	465	309	0.976019
0	62	50	0.996641
1	320	170	0.982238
1	412	161	0.97679
1	454	132	0.973443
0	353	316	0.978939
0	484	330	0.970839
0	332	229	0.979443
1	417	147	0.971606
1	280	101	0.980183
0	393	284	0.97164
0	218	146	0.983757
0	228	216	0.982643
0	444	380	0.96635
1	397	148	0.96954
0	309	190	0.975249
1	242	129	0.979645
0	285	209	0.975952
0	259	192	0.977663
0	296	284	0.974479
1	308	154	0.972808
0	320	305	0.970306
0	298	288	0.972174
1	291	152	0.971506
1	137	50	0.985684
1	240	68	0.971506
0	216	149	0.973276
1	190	95	0.974914
0	87	53	0.988191
0	97	59	0.985989
0	156	148	0.977059
1	164	82	0.975651
0	134	129	0.979645
0	141	135	0.977831
1	55	17	0.990773
0	177	153	0.970606
1	86	41	0.984466
0	188	150	0.966549
0	141	99	0.97351
0	92	52	0.982508
0	174	154	0.96718
0	87	72	0.981564
1	147	60	0.966416
0	77	55	0.979611
0	51	31	0.984365
1	59	32	0.977797
1	81	30	0.966549
