3985.82
1200.34
0.692254
0.0534598
65
1	416	252	0.999873
1	468	242	0.996208
1	409	89	0.994569
1	247	187	0.996292
1	405	194	0.993646
0	254	243	0.995577
1	392	193	0.992305
0	191	156	0.995241
1	308	143	0.992095
1	175	133	0.994737
0	237	185	0.992682
1	476	170	0.985251
1	212	55	0.99197
1	438	193	0.982551
1	189	62	0.991844
0	447	314	0.978206
1	121	49	0.993395
0	452	317	0.974743
0	416	328	0.976143
1	499	108	0.971047
0	227	219	0.985459
0	429	340	0.972688
1	169	102	0.988876
1	481	265	0.967937
1	310	165	0.97866
1	486	210	0.964063
1	311	140	0.976432
0	186	111	0.985709
1	408	229	0.968223
1	467	152	0.963209
1	412	236	0.967202
1	365	146	0.968877
0	378	225	0.966345
0	97	91	0.991007
1	428	171	0.96057
0	423	314	0.958828
1	267	80	0.972073
0	120	96	0.985709
1	187	51	0.977669
0	300	273	0.9639
0	259	224	0.961665
1	248	80	0.96268
0	144	122	0.977917
0	246	222	0.962193
0	185	167	0.970883
0	162	123	0.974291
1	177	47	0.971867
0	239	167	0.962274
1	246	85	0.960448
1	115	41	0.980562
1	210	84	0.962924
0	161	99	0.971129
0	206	137	0.962355
0	66	62	0.987541
1	113	32	0.97499
0	136	76	0.969409
1	72	27	0.980894
0	135	113	0.963453
0	122	112	0.965407
0	89	76	0.968918
0	110	89	0.960043
0	80	59	0.967447
0	82	57	0.959273
0	69	65	0.964633
1	66	29	0.964511
