198262
12.4093
4500
1	410	316	1
1	286	236	1
1	292	251	1
1	304	215	1
1	159	77	1
1	275	208	1
1	281	180	1
1	63	49	1
1	493	325	0.999999
1	489	325	0.999999
1	485	445	0.999999
1	433	253	0.999999
1	418	316	0.999999
1	412	368	0.999999
1	394	370	0.999999
1	370	268	0.999999
1	363	270	0.999999
1	343	216	0.999999
1	299	143	0.999999
1	474	385	0.999998
1	434	355	0.999998
1	379	301	0.999998
1	184	140	0.999999
1	330	228	0.999998
1	470	462	0.999997
1	454	314	0.999997
1	302	297	0.999998
1	449	320	0.999997
1	448	214	0.999997
1	442	429	0.999997
1	140	103	0.999999
1	270	156	0.999998
1	400	265	0.999997
1	130	105	0.999999
1	390	357	0.999997
1	385	241	0.999997
1	491	393	0.999996
1	243	151	0.999998
1	356	282	0.999997
1	350	204	0.999997
1	454	244	0.999996
1	338	323	0.999997
1	435	277	0.999996
1	429	401	0.999996
1	107	83	0.999999
1	424	329	0.999996
1	101	74	0.999999
1	396	355	0.999996
1	296	192	0.999997
1	97	69	0.999999
1	97	79	0.999999
1	386	231	0.999996
1	465	280	0.999995
1	276	258	0.999997
1	497	372	0.999994
1	248	201	0.999997
1	404	239	0.999995
1	303	199	0.999996
1	377	365	0.999995
1	221	113	0.999997
1	432	268	0.999994
1	348	298	0.999995
1	479	310	0.999993
1	468	461	0.999993
0	489	488	0.999992
1	416	206	0.999993
1	451	408	0.999992
1	325	289	0.999994
1	309	233	0.999994
1	253	237	0.999995
1	253	136	0.999995
1	454	282	0.999991
1	452	406	0.999991
1	50	31	0.999999
1	438	217	0.999991
1	430	353	0.999991
1	330	288	0.999993
1	377	310	0.999992
1	282	154	0.999994
1	327	190	0.999993
1	277	163	0.999994
1	275	176	0.999994
1	272	226	0.999994
1	446	395	0.99999
1	221	185	0.999995
1	220	157	0.999995
1	351	276	0.999992
1	481	344	0.999989
1	425	392	0.99999
1	464	243	0.999989
1	500	325	0.999988
1	416	292	0.99999
1	415	336	0.99999
1	410	208	0.99999
1	445	328	0.999989
1	118	102	0.999997
1	275	255	0.999993
1	467	348	0.999988
1	428	205	0.999989
1	272	145	0.999993
1	424	243	0.999989
1	499	474	0.999987
1	294	237	0.999992
0	400	393	0.999989
1	471	341	0.999987
1	251	142	0.999993
1	244	191	0.999993
1	450	288	0.999987
1	205	147	0.999994
1	408	352	0.999988
1	442	327	0.999987
1	432	355	0.999987
1	166	102	0.999995
1	496	289	0.999985
1	198	148	0.999994
1	297	241	0.999991
1	196	175	0.999994
1	261	158	0.999992
1	489	473	0.999985
1	325	188	0.99999
1	127	60	0.999996
1	316	223	0.99999
1	126	120	0.999996
1	345	162	0.999989
1	428	301	0.999986
1	151	91	0.999995
1	354	231	0.999988
1	147	100	0.999995
1	463	308	0.999984
1	202	154	0.999993
1	317	214	0.999989
0	287	282	0.99999
1	430	219	0.999985
1	428	290	0.999985
1	425	370	0.999985
1	368	331	0.999987
1	169	107	0.999994
0	356	351	0.999987
1	408	251	0.999985
1	435	327	0.999984
1	215	199	0.999992
1	427	306	0.999984
1	345	309	0.999987
1	207	178	0.999992
1	206	180	0.999992
1	489	305	0.999981
1	279	180	0.999989
1	50	25	0.999998
1	375	315	0.999985
1	422	319	0.999983
1	347	234	0.999986
0	122	120	0.999995
1	340	296	0.999986
1	364	305	0.999985
1	457	353	0.999981
1	431	260	0.999982
1	379	341	0.999984
1	401	329	0.999983
1	347	193	0.999985
1	414	339	0.999982
0	435	428	0.999981
1	456	357	0.99998
1	422	263	0.999981
1	443	227	0.99998
1	430	221	0.99998
1	362	172	0.999983
0	149	145	0.999993
1	274	255	0.999987
